Reference	Prediction	Ref_words	Pred_words	Diff_num_words	Lev_distance	Lev_distance_words	Average_lev_dist_words
nɯnɯ pjɯ́wɣtɕɤt khɯ tɕe	nɯnɯ pjɯ́wɣtɕɤt khɯt	['nɯnɯ', 'pjɯ́wɣtɕɤt', 'khɯ', 'tɕe']	['nɯnɯ', 'pjɯ́wɣtɕɤt', 'khɯt']	-1	0.9302325581395349	[1.0, 1.0, 0.8571428571428571, 0.0]	0.7142857142857143
tɕe nɯnɯ ɣɯ ɯjwaʁ nɯ rʁɤβrʁɤβ kɯpa ci ŋu tɕe	tɕenɯ nɯɣɯ ɯjwaʁ nɯrʁɯrʁa kɯpa ci ŋutɕ	['tɕe', 'nɯnɯ', 'ɣɯ', 'ɯjwaʁ', 'nɯ', 'rʁɤβrʁɤβ', 'kɯpa', 'ci', 'ŋu', 'tɕe']	['tɕenɯ', 'nɯɣɯ', 'ɯjwaʁ', 'nɯrʁɯrʁa', 'kɯpa', 'ci', 'ŋutɕ']	-3	0.8536585365853658	[0.75, 0.75, 0.2857142857142857, 0.3076923076923077, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0]	0.24267399267399267
tɕendɤre iɕqha nɯ maka ɯʑo ʑo tonɯʑɣɤnɯkon qhe joɕe ɲɯŋu	tɕendɤre iɕqhanɯ maka ɯʑo ʑo tonɯ ɣɤ ɯkɯnɯ qhe joɕe ɲɯŋu	['tɕendɤre', 'iɕqha', 'nɯ', 'maka', 'ɯʑo', 'ʑo', 'tonɯʑɣɤnɯkon', 'qhe', 'joɕe', 'ɲɯŋu']	['tɕendɤre', 'iɕqhanɯ', 'maka', 'ɯʑo', 'ʑo', 'tonɯ', 'ɣɤ', 'ɯkɯnɯ', 'qhe', 'joɕe', 'ɲɯŋu']	1	0.9285714285714286	[1.0, 0.8333333333333334, 0.0, 0.0, 0.8, 0.3333333333333333, 0.2857142857142857, 0.0, 0.2857142857142857, 0.0]	0.3538095238095238
tɕendɤre sŋi χsɯsŋi ɲówɣznɤʁaʁ ʑo tɕendɤre 	tɕendɤre li χsɯsŋi ɲɤ́wɣznɤʁaʁ tɕetɕendɤre	['tɕendɤre', 'sŋi', 'χsɯsŋi', 'ɲówɣznɤʁaʁ', 'ʑo', 'tɕendɤre', '']	['tɕendɤre', 'li', 'χsɯsŋi', 'ɲɤ́wɣznɤʁaʁ', 'tɕetɕendɤre']	-2	0.8604651162790697	[1.0, 0.4, 1.0, 0.9090909090909091, 0.0, 0.0, 1.0]	0.6155844155844156
ɯjwaʁ nɯra qandzɤjo ɯjwaʁ tsa ɲɯfse	ɯjwaʁ nɯra qandzɤjo ɯjwaʁ tsa ɲɯfse	['ɯjwaʁ', 'nɯra', 'qandzɤjo', 'ɯjwaʁ', 'tsa', 'ɲɯfse']	['ɯjwaʁ', 'nɯra', 'qandzɤjo', 'ɯjwaʁ', 'tsa', 'ɲɯfse']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
ɲɤnɤrɯra ri rcanɯ ɯtɯqanɯ pjɤsɤre ʑo 	ɲɤnɤrɯra ri rcanɯ ɯtɯqanɯ pjɤsɤre ʑo	['ɲɤnɤrɯra', 'ri', 'rcanɯ', 'ɯtɯqanɯ', 'pjɤsɤre', 'ʑo', '']	['ɲɤnɤrɯra', 'ri', 'rcanɯ', 'ɯtɯqanɯ', 'pjɤsɤre', 'ʑo']	-1	0.9863013698630136	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
tɕendɤre nɤkinɯ tɕe nɯra pɯfse nɯra pɯraŋ tɕe kɯre jɤɣea pɯra toti	tɕendɤrenɤkinɯ tɕe nɯra pɯfse nɯra pɯraŋ tɕekɯ jɤɣea pɯra toti	['tɕendɤre', 'nɤkinɯ', 'tɕe', 'nɯra', 'pɯfse', 'nɯra', 'pɯraŋ', 'tɕe', 'kɯre', 'jɤɣea', 'pɯra', 'toti']	['tɕendɤrenɤkinɯ', 'tɕe', 'nɯra', 'pɯfse', 'nɯra', 'pɯraŋ', 'tɕekɯ', 'jɤɣea', 'pɯra', 'toti']	-2	0.96875	[0.7272727272727273, 0.0, 0.0, 0.2222222222222222, 0.2222222222222222, 0.6666666666666666, 0.2, 0.25, 0.5, 0.0, 0.0, 0.0]	0.23236531986531986
ɯqhu nɯ tɕu zdɯm kɯɲaʁ ci luɣi ŋu tɕe	aqhu nɯtɕu ɯqhu nɯtɕu zdɯm kɯɲaʁ ci luɣi ŋu tɕe	['ɯqhu', 'nɯ', 'tɕu', 'zdɯm', 'kɯɲaʁ', 'ci', 'luɣi', 'ŋu', 'tɕe']	['aqhu', 'nɯtɕu', 'ɯqhu', 'nɯtɕu', 'zdɯm', 'kɯɲaʁ', 'ci', 'luɣi', 'ŋu', 'tɕe']	1	0.8571428571428571	[0.75, 0.5714285714285714, 0.2857142857142857, 0.2222222222222222, 0.2222222222222222, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0]	0.30202821869488533
ɯmɯntoʁ wuma ʑo mpɕɤr ɯdi sɤjloʁ	ɯmɯntoʁ wumaʑo mpɕɤr ɯdi sɤjloʁ	['ɯmɯntoʁ', 'wuma', 'ʑo', 'mpɕɤr', 'ɯdi', 'sɤjloʁ']	['ɯmɯntoʁ', 'wumaʑo', 'mpɕɤr', 'ɯdi', 'sɤjloʁ']	-1	0.9841269841269841	[1.0, 0.8, 0.0, 0.0, 0.0, 0.0]	0.3
chɯtɯt tɕe tɕe nɯnɯ thɯtɯt ri tɕe tɕendɤre	chɯtɯt tɕetɕe nɯnɯ thɯtɯt ritɕe tɕendɤre	['chɯtɯt', 'tɕe', 'tɕe', 'nɯnɯ', 'thɯtɯt', 'ri', 'tɕe', 'tɕendɤre']	['chɯtɯt', 'tɕetɕe', 'nɯnɯ', 'thɯtɯt', 'ritɕe', 'tɕendɤre']	-2	0.975609756097561	[1.0, 0.6666666666666666, 0.0, 0.4, 0.18181818181818182, 0.2, 0.0, 0.0]	0.30606060606060603
tɕendɤre iɕqha tɤrte ɯkɯnɤrte tɯrme nɯ kɯ wo mɤʁdɯɣ manɯtɯ manɯtɯnɯzdɯɣnɯ kɤmbɣom mɤra ma aʑo aβlu tu toti	tɕendɤre iɕqha tɤrte ɯkɯnɤrte tɯrme nɯkɯɤtɯɣ manɯtɯmu tɯnɯzdɯɣnɯ kɤmbro mɤra maka lutɯ	['tɕendɤre', 'iɕqha', 'tɤrte', 'ɯkɯnɤrte', 'tɯrme', 'nɯ', 'kɯ', 'wo', 'mɤʁdɯɣ', 'manɯtɯ', 'manɯtɯnɯzdɯɣnɯ', 'kɤmbɣom', 'mɤra', 'ma', 'aʑo', 'aβlu', 'tu', 'toti']	['tɕendɤre', 'iɕqha', 'tɤrte', 'ɯkɯnɤrte', 'tɯrme', 'nɯkɯɤtɯɣ', 'manɯtɯmu', 'tɯnɯzdɯɣnɯ', 'kɤmbro', 'mɤra', 'maka', 'lutɯ']	-6	0.8333333333333334	[1.0, 1.0, 1.0, 1.0, 1.0, 0.4, 0.2, 0.0, 0.16666666666666666, 0.4, 0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0.3549382716049383
ɯŋgɯ lɤɣi jɤɣ ma sɤcɯ mɤalɤt nɯra toti 	ɯŋgɯ lɤɣi jɤɣ ma sɤcɯ mɤalɤt nɯra toti	['ɯŋgɯ', 'lɤɣi', 'jɤɣ', 'ma', 'sɤcɯ', 'mɤalɤt', 'nɯra', 'toti', '']	['ɯŋgɯ', 'lɤɣi', 'jɤɣ', 'ma', 'sɤcɯ', 'mɤalɤt', 'nɯra', 'toti']	-1	0.987012987012987	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
ɯβri chɤmar rcanɯ tɕendɤre 	ɯβri chɤmar rcanɯ tɕendɤre	['ɯβri', 'chɤmar', 'rcanɯ', 'tɕendɤre', '']	['ɯβri', 'chɤmar', 'rcanɯ', 'tɕendɤre']	-1	0.9811320754716981	[1.0, 1.0, 1.0, 1.0, 1.0]	1.0
staʁpɯ nɤki tɯsqar ri ɯcu ɲɯlɤt mɯpɯŋɡrɤl 	staχpɯ tɯsqar ɲɯlɤt mɯpɯŋgrɤl	['staʁpɯ', 'nɤki', 'tɯsqar', 'ri', 'ɯcu', 'ɲɯlɤt', 'mɯpɯŋɡrɤl', '']	['staχpɯ', 'tɯsqar', 'ɲɯlɤt', 'mɯpɯŋgrɤl']	-4	0.7605633802816901	[0.8333333333333334, 0.0, 0.18181818181818182, 0.18181818181818182, 0.0, 0.0, 0.0, 1.0]	0.27462121212121215
χajaŋ nɯ kɯrɯ skɤt ŋu	χajaŋ nɯ kɯrɯskɤt ŋu	['χajaŋ', 'nɯ', 'kɯrɯ', 'skɤt', 'ŋu']	['χajaŋ', 'nɯ', 'kɯrɯskɤt', 'ŋu']	-1	0.975609756097561	[1.0, 1.0, 0.6666666666666666, 0.0, 0.0]	0.5333333333333333
iʑora tɕe sɤndɤɣ tutinɯ ɕti	iʑora tɕe sɤndɤɣ tutinɯ ɕti	['iʑora', 'tɕe', 'sɤndɤɣ', 'tutinɯ', 'ɕti']	['iʑora', 'tɕe', 'sɤndɤɣ', 'tutinɯ', 'ɕti']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0]	1.0
ɕɤrzaŋ nɯra chɯβzunɯ tɕe nɯra 	ɕɤrzaŋ nɯra chɯβzunɯ tɕe nɯra	['ɕɤrzaŋ', 'nɯra', 'chɯβzunɯ', 'tɕe', 'nɯra', '']	['ɕɤrzaŋ', 'nɯra', 'chɯβzunɯ', 'tɕe', 'nɯra']	-1	0.9830508474576272	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
kɯɤmtɕoʁ ɯstu nɯ pɯkɤʁndzɤr tɕe 	ɯkɯɤmtɕoʁ tunɯ pɯkɤʁndzɤr tɕe	['kɯɤmtɕoʁ', 'ɯstu', 'nɯ', 'pɯkɤʁndzɤr', 'tɕe', '']	['ɯkɯɤmtɕoʁ', 'tunɯ', 'pɯkɤʁndzɤr', 'tɕe']	-2	0.9180327868852459	[0.9411764705882353, 0.5, 0.16666666666666666, 0.0, 0.0, 1.0]	0.434640522875817
akɤnɯzdɯɣ ri kɯtu me tɕe	kɤnɯzdɯɣ ri kɯtu metɕ	['akɤnɯzdɯɣ', 'ri', 'kɯtu', 'me', 'tɕe']	['kɤnɯzdɯɣ', 'ri', 'kɯtu', 'metɕ']	-1	0.9333333333333333	[0.9411764705882353, 1.0, 1.0, 0.6666666666666666, 0.0]	0.7215686274509804
cai ɯjwaʁ ɯtaʁ ri ɲɯβze ɲɯŋu	ɣɤʑu qhe ʑɯrɯʑɤri	['cai', 'ɯjwaʁ', 'ɯtaʁ', 'ri', 'ɲɯβze', 'ɲɯŋu']	['ɣɤʑu', 'qhe', 'ʑɯrɯʑɤri']	-3	0.2222222222222222	[0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0]	0.027777777777777776
tɕendɤre ɯŋga maka kɯtu maŋe nɯ tɯŋga toŋga maŋe nɯ nɯra toti	tɕendɤre ɯŋga maka kɯtu maŋe nɯtɯrga toŋga maŋe nɯnɯra toti	['tɕendɤre', 'ɯŋga', 'maka', 'kɯtu', 'maŋe', 'nɯ', 'tɯŋga', 'toŋga', 'maŋe', 'nɯ', 'nɯra', 'toti']	['tɕendɤre', 'ɯŋga', 'maka', 'kɯtu', 'maŋe', 'nɯtɯrga', 'toŋga', 'maŋe', 'nɯnɯra', 'toti']	-2	0.9666666666666667	[1.0, 1.0, 1.0, 1.0, 1.0, 0.4444444444444444, 0.8, 0.2222222222222222, 0.2, 0.0, 0.0, 0.0]	0.5555555555555556
tɯrme ɣɯ tɯŋgo ɲɯŋu tɕe	tɯrme ɣɯ tuŋgo ɲɯŋutɕe	['tɯrme', 'ɣɯ', 'tɯŋgo', 'ɲɯŋu', 'tɕe']	['tɯrme', 'ɣɯ', 'tuŋgo', 'ɲɯŋutɕe']	-1	0.9333333333333333	[1.0, 1.0, 0.8, 0.7272727272727273, 0.0]	0.7054545454545454
tɕe toŋ ɲɯfse tɕe núndʐa toŋphɯl tukɯti ŋu	tɕe toŋ ɲɯfse tɕe núndʐa toŋphɯl tukɯti	['tɕe', 'toŋ', 'ɲɯfse', 'tɕe', 'núndʐa', 'toŋphɯl', 'tukɯti', 'ŋu']	['tɕe', 'toŋ', 'ɲɯfse', 'tɕe', 'núndʐa', 'toŋphɯl', 'tukɯti']	-1	0.963855421686747	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]	0.875
wuma ʑo mɯ́jnɯɣɯ mɯ́jnɯɣɯjpa tɕe	wumaʑo mɯ́jnɯɣɯjpa ɣɯjpa tɕe	['wuma', 'ʑo', 'mɯ́jnɯɣɯ', 'mɯ́jnɯɣɯjpa', 'tɕe']	['wumaʑo', 'mɯ́jnɯɣɯjpa', 'ɣɯjpa', 'tɕe']	-1	0.8333333333333334	[0.8, 0.0, 0.3076923076923077, 0.0, 0.0]	0.22153846153846155
rtazga nɯ pjɯ́wɣta ŋu	rganɯ pjɯ́wɣta ŋu	['rtazga', 'nɯ', 'pjɯ́wɣta', 'ŋu']	['rganɯ', 'pjɯ́wɣta', 'ŋu']	-1	0.8947368421052632	[0.5454545454545454, 0.2, 0.0, 0.0]	0.18636363636363634
tɕe ma nɤkinɯ ɯru nɯnɯ fsapaʁndza pe	tɕema nɤkinɯ ɯru nɯnɯ fsapaʁndza pe	['tɕe', 'ma', 'nɤkinɯ', 'ɯru', 'nɯnɯ', 'fsapaʁndza', 'pe']	['tɕema', 'nɤkinɯ', 'ɯru', 'nɯnɯ', 'fsapaʁndza', 'pe']	-1	0.9859154929577465	[0.75, 0.0, 0.2222222222222222, 0.2857142857142857, 0.14285714285714285, 0.16666666666666666, 0.0]	0.22392290249433106
pɯnɯcinɯ ʑo tɕe nɯ kunaχthɤβ tɕe	pjɯnɯjinɯ ʑo tɕetɕe nɯku athɤr tɕe	['pɯnɯcinɯ', 'ʑo', 'tɕe', 'nɯ', 'kunaχthɤβ', 'tɕe']	['pjɯnɯjinɯ', 'ʑo', 'tɕetɕe', 'nɯku', 'athɤr', 'tɕe']	0	0.8181818181818182	[0.8235294117647058, 1.0, 0.6666666666666666, 0.6666666666666666, 0.5714285714285714, 1.0]	0.7880485527544351
tɤrɤku ra ɣɯmɯrki ra ma me	tɤrɤku ra kɯmɯrkɯ ra mae	['tɤrɤku', 'ra', 'ɣɯmɯrki', 'ra', 'ma', 'me']	['tɤrɤku', 'ra', 'kɯmɯrkɯ', 'ra', 'mae']	-1	0.88	[1.0, 1.0, 0.7142857142857143, 1.0, 0.8, 0.0]	0.7523809523809524
tɕe li kɯnɯkho joɕe	tɕeli kɯnɯkho joɕe	['tɕe', 'li', 'kɯnɯkho', 'joɕe']	['tɕeli', 'kɯnɯkho', 'joɕe']	-1	0.972972972972973	[0.75, 0.0, 0.18181818181818182, 0.0]	0.23295454545454547
iɕqha tɤtɕɯ tɯlɤt nɯnɯ nɤkinɯ kɯmaʁ li kɯrɤtsɣe ra nɯrca joɕe tɕe 	tɤtɕɯ tɯlɤt nɯnɯ nɤkinɯ kɯmaʁ li kɯrɤtsɣe ra nɯrca joɕe tɕe	['iɕqha', 'tɤtɕɯ', 'tɯlɤt', 'nɯnɯ', 'nɤkinɯ', 'kɯmaʁ', 'li', 'kɯrɤtsɣe', 'ra', 'nɯrca', 'joɕe', 'tɕe', '']	['tɤtɕɯ', 'tɯlɤt', 'nɯnɯ', 'nɤkinɯ', 'kɯmaʁ', 'li', 'kɯrɤtsɣe', 'ra', 'nɯrca', 'joɕe', 'tɕe']	-2	0.944	[0.2, 0.6, 0.2222222222222222, 0.6, 0.36363636363636365, 0.0, 0.0, 0.2, 0.5714285714285714, 0.0, 0.5714285714285714, 0.0, 1.0]	0.33297813297813295
ma nɯnɯ zrɯɣ nɯ li saʁnɤt	ma nɯnɯ zrɯɣ nɯɣli saʁnɤt	['ma', 'nɯnɯ', 'zrɯɣ', 'nɯ', 'li', 'saʁnɤt']	['ma', 'nɯnɯ', 'zrɯɣ', 'nɯɣli', 'saʁnɤt']	-1	0.96	[1.0, 1.0, 1.0, 0.5714285714285714, 0.0, 0.0]	0.5952380952380952
nɯnɯ nɯɬoʁ ʑo tɕe tɕe tukɯnɯna pjɤjɤɣ ɲɯŋu	nɯnɯ nɯɬoʁ ʑo tɕetɕe tukɯnɯna pjɤjɤɣ ɲɯŋu	['nɯnɯ', 'nɯɬoʁ', 'ʑo', 'tɕe', 'tɕe', 'tukɯnɯna', 'pjɤjɤɣ', 'ɲɯŋu']	['nɯnɯ', 'nɯɬoʁ', 'ʑo', 'tɕetɕe', 'tukɯnɯna', 'pjɤjɤɣ', 'ɲɯŋu']	-1	0.9879518072289156	[1.0, 1.0, 1.0, 0.6666666666666666, 0.18181818181818182, 0.0, 0.0, 0.0]	0.4810606060606061
tuʁndi pjɯsat nɯra ɲɯŋgrɤl tɕe tɕe	tuʁndi pjɯsat nɯra ɲɯŋgrɤl tɕetɕe	['tuʁndi', 'pjɯsat', 'nɯra', 'ɲɯŋgrɤl', 'tɕe', 'tɕe']	['tuʁndi', 'pjɯsat', 'nɯra', 'ɲɯŋgrɤl', 'tɕetɕe']	-1	0.9850746268656716	[1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 0.0]	0.7777777777777778
si nɯ apɯndzur qhe 	si nɯkɯmdza qhi	['si', 'nɯ', 'apɯndzur', 'qhe', '']	['si', 'nɯkɯmdza', 'qhi']	-2	0.6470588235294118	[1.0, 0.4, 0.0, 0.0, 1.0]	0.48
longtou ɯpɤrthɤβ ri nɯro ki ʑo tustunɯ ra	ʁloŋthɤr pɤrthɤβ ri nɯro ki ʑo tustunɯ ra	['longtou', 'ɯpɤrthɤβ', 'ri', 'nɯro', 'ki', 'ʑo', 'tustunɯ', 'ra']	['ʁloŋthɤr', 'pɤrthɤβ', 'ri', 'nɯro', 'ki', 'ʑo', 'tustunɯ', 'ra']	0	0.8780487804878049	[0.4, 0.9333333333333333, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9166666666666666
sɯŋgɯ ri kurɤʑi ɕti tɕe 	sɯŋgɯ ri kurɤʑiti tɕe	['sɯŋgɯ', 'ri', 'kurɤʑi', 'ɕti', 'tɕe', '']	['sɯŋgɯ', 'ri', 'kurɤʑiti', 'tɕe']	-2	0.9333333333333333	[1.0, 1.0, 0.8571428571428571, 0.3333333333333333, 0.0, 1.0]	0.6984126984126984
χsɯɣjɤn tɤatɕhɯza tɕe tɕendɤre nɯ spjaŋkɯ ɲɯβzea ŋu tɕe	χsɯɣjɤn tɤatɕhɯz tɕetɕendɤre spjaŋkɯ ɲɯβzea ŋu tɕe	['χsɯɣjɤn', 'tɤatɕhɯza', 'tɕe', 'tɕendɤre', 'nɯ', 'spjaŋkɯ', 'ɲɯβzea', 'ŋu', 'tɕe']	['χsɯɣjɤn', 'tɤatɕhɯz', 'tɕetɕendɤre', 'spjaŋkɯ', 'ɲɯβzea', 'ŋu', 'tɕe']	-2	0.9523809523809523	[1.0, 0.9411764705882353, 0.42857142857142855, 0.0, 0.25, 0.2222222222222222, 0.2222222222222222, 0.0, 0.0]	0.34046581595601205
kɤtaʁ kɤ́wɣthɯ tɕe tɕendɤre	kɤtaʁ kɤ́wɣthɯ tɕetɕendɤre	['kɤtaʁ', 'kɤ́wɣthɯ', 'tɕe', 'tɕendɤre']	['kɤtaʁ', 'kɤ́wɣthɯ', 'tɕetɕendɤre']	-1	0.9811320754716981	[1.0, 1.0, 0.42857142857142855, 0.0]	0.6071428571428571
