path	sentence
hist-14-tApitaRi_S070.wav	tɕe ɯrna ɯntsi nɯ kɯ kɯxtɕɯxtɕi ɲɯmna ri, 
hist-14-tApitaRi_S071.wav	nɯ kɯnɤ khro mɯ́jpe
hist-14-tApitaRi_S072.wav	tɕe nɯ mɤ-pe ma nɯ ma a-ftsa wuma ʑo pe.
hist-14-tApitaRi_S073.wav	tɕe a-ftsa ɣɯ ɯ-χti nɯ pe 
hist-14-tApitaRi_S074.wav	tɕe ɯ-nmaʁ nɯ pe tɕe, ndʑi-me tɯ-rdoʁ ma me
hist-14-tApitaRi_S075.wav	tɕeri ndʑime nɯ kɯre chu kɯ-nɯdagong ɕti ma
hist-14-tApitaRi_S076.wav	tɕe nɤki chuzhong pa-sthɯt qhe, kɯnɤ dagong qhe kha mɯ́j-rɤʑi
hist-14-tApitaRi_S077.wav	tɕe nɯ kɯ-fse ku-rɤʑi-nɯ ŋu.
hist-14-tApitaRi_S078.wav	tɕe thamtham kha ku-rɤʑi tɕe, 
hist-14-tApitaRi_S079.wav	tɕe a-pi ɯʑo, ɯme ɯ-nmaʁ nɯ χsɯm nɯ ma me,
hist-14-tApitaRi_S080.wav	ma nɯ ndʑi-me nɯ aʁɤndɯndɤt dagong tu-nɯ-βze qhe,
hist-14-tApitaRi_S081.wav	lɤsɤr ʑo tɕe kha ju-nɯɕe ma nɯ ma kha mɯ́j-rɤʑi
hist-14-tApitaRi_S082.wav	tɕe api kɯwxti nɯ nɯ kɯfse ŋu.
hist-14-tApitaRi_S083.wav	tɕe nɯ ɯpa nɯ api kɯxtɕi nɯ ŋu.
hist-14-tApitaRi_S084.wav	tɕe api kɯxtɕi nɯ tɕheme li ŋu tɕe, krɤɕircit rmi.
hist-14-tApitaRi_S085.wav	krɤɕircit rmi tɕe, nɯnɯ api nɯ
hist-14-tApitaRi_S086.wav	kha pɯnɯrɤʑi li, amu awa ni ndʑircɯrca iʑora thɯ́wɣtɕɤti pɯra
hist-14-tApitaRi_S087.wav	tɕe nɯnɯ kha pɯnɯrɤʑi tɕe, jircɯrca thɯ́wɣtɕɤti pɯra tɕe
hist-14-tApitaRi_S088.wav	tɕe kha pɯnɯrɤʑi ri tɕe tɕe
hist-14-tApitaRi_S089.wav	ɯχti ci nanɯɕar ri,
hist-14-tApitaRi_S090.wav	tɕendɤre kɯmaqhu qhe pɯnɯɴɢɤtndʑi
hist-14-tApitaRi_S091.wav	tɕe kha pɯnɯrɤʑi ri qhe, ɯrɟit ʁnɯz tɤtu,
hist-14-tApitaRi_S092.wav	tɕendɤre ɯrɟit ʁnɯz tɤtu qhe
hist-14-tApitaRi_S093.wav	kha pɯrɤʑi ri, iʑora thɯdɤni qhe,
hist-14-tApitaRi_S094.wav	kha nɯ thamtɕɤt mɯɲɤmɯxtɕhɯti qhe
hist-14-tApitaRi_S095.wav	tɕe pɯnɯɬoʁ qhe tɕɤthi ri li kɯmaʁ chɯri thɯmɤrʑaβ
hist-14-tApitaRi_S096.wav	tɕe ɯme nɯ ɯmu ɯrca kɤsɯxɕe mɯ́jkhɯ tɕe nɯnɯ
hist-14-tApitaRi_S097.wav	kha pɯnɯrɤʑi
hist-14-tApitaRi_S098.wav	tɕe tham alo kha ɯkɯnɯndo aftsa nɯ nɯnɯ ŋu ma 
hist-14-tApitaRi_S099.wav	nɯnɯ mkhaŋgruŋrcit rmi
hist-14-tApitaRi_S100.wav	tɕe nɯnɯ kha kunɯrɤʑi
hist-14-tApitaRi_S101.wav	tɕe ɯtɕɯ nɯ tanɯndo tɕe thari
hist-14-tApitaRi_S102.wav	tɕe tham tɕe ɯtɕɯ nɯ cho ma mendʑi
hist-14-tApitaRi_S103.wav	ma ɯtɕɯ nɯ kɯ ɯrʑaβ ri mɯ́jɕar qhe
hist-14-tApitaRi_S104.wav	tɕe ʑɤni stɯsti ɕtindʑi
hist-14-tApitaRi_S105.wav	tɕe nɯ api (kɯ) krɤɕi rcit nɯ
hist-14-tApitaRi_S106.wav	ɯrmɯχtɕɤz kɤcit tukɯti ŋu ma
hist-14-tApitaRi_S107.wav	li kɯtʂɤsqɤɕnɯz thɯ-azɣɯt
hist-14-tApitaRi_S108.wav	kɯtʂɤsqaprɤɣ jamar chɤ-zɣɯt ɲɯŋu
hist-14-tApitaRi_S109.wav	matɕi nɯnɯ, tɕe a-pi kɯnɤ nɯ thɯ-ari qhe, rgargɯn ʁnɯz pɯ-tu,
hist-14-tApitaRi_S110.wav	tɕe ɯ-nmaʁ nɯ pɯ-tu 
hist-14-tApitaRi_S111.wav	tɕe mɤʑɯ nɯ-tɕɯ lʁɯba pɯ-tu (ɯ-nmaʁ ɯ-mu ɯ-wa ɣɯ ndʑi-rɟit)
hist-14-tApitaRi_S112.wav	tɕe nɯra kɤ-fstɯn pɯ-ra
hist-14-tApitaRi_S113.wav	tɕe tɤ-mu tɤ-wa cho lʁɯba nɯra nɯ-si-nɯ,
hist-14-tApitaRi_S114.wav	ɯ-nmaʁ nɯ kɯnɤ nɯ-si
hist-14-tApitaRi_S115.wav	tɕe tham tɕe ʑɤni kɤtsa ni ma me-ndʑi 
hist-14-tApitaRi_S116.wav	tɕe scitndʑi
hist-14-tApitaRi_S117.wav	kɤ-nɤma ra nɯ-me ra ri, tɕe ɯ-kɤ-fstɯn me tɕe, scit-ndʑi
hist-14-tApitaRi_S118.wav	tɕe nɯ a-pi krɤɕircit ŋu
hist-14-tApitaRi_S119.wav	tɕe ɯ-tɕɯ nɯ ndʑɯʁjaŋ rmi.
hist-14-tApitaRi_S120.wav	tɕe nɯnɯ ku-rɤʑi-ndʑi ŋu
hist-14-tApitaRi_S121.wav	tɕe nɯ ɯ-pa tɕe aʑo ŋu-a
hist-14-tApitaRi_S122.wav	aʑo kɤ-fɕɤt mɤ-ra wo,
hist-14-tApitaRi_S123.wav	tɕe nɯ ɯ-pa tɕe, aʑo a-pa ri tɕe
hist-14-tApitaRi_S124.wav	a-ʁi tɤ-tɕɯ stu kɯ-wxti nɯ ŋu
hist-14-tApitaRi_S125.wav	tɕe nɯ kɯnga rmi. (小名 aga)
hist-14-tApitaRi_S126.wav	tɕe kɯnga nɯnɯ khro mɤ-kɯ-mbro ci,
hist-14-tApitaRi_S127.wav	iʑo kɤndʑɯʁi ra kɯ-mbro me-j
hist-14-tApitaRi_S128.wav	kɯ-tshu kɯ ri, kɯ-mbɤr kɯ-fse ŋu-j tɕe,
hist-14-tApitaRi_S129.wav	nɯnɯ a-ʁi nɯ li nɯ fse tɕe, 
hist-14-tApitaRi_S130.wav	aʑo sɤz χsɯ-xpa xtɕi,
hist-14-tApitaRi_S131.wav	tɕe ma nɯnɯ kɯnga rmi tɕe, 
hist-14-tApitaRi_S132.wav	nɯnɯ li tɕɤkɯ chɯri kɤ-mɤtɕɯ
hist-14-tApitaRi_S133.wav	tɯrme ra nɯ-tɕɯ ɕ-taβzu tɕe, nɯreri
hist-14-tApitaRi_S134.wav	ɯ-rʑaβ nɯ wuma ʑo pe sna
hist-14-tApitaRi_S135.wav	tɕe nɯnɯ ʑara li kɤtsa pɯ-dɤn-nɯ tɕe, 
hist-14-tApitaRi_S136.wav	tɕe kɤ-ari tɕe, nɯ-wa pɯ-tu, nɯ-mu pɯ-tu
hist-14-tApitaRi_S137.wav	tɕe nɤki ɯ-rʑaβ nɯ pɯ-tu.
hist-14-tApitaRi_S138.wav	tɕe nɯreri li ɯ-ʁi, 
hist-14-tApitaRi_S139.wav	nɯtɕu ɯ-ʁi ʁnɯz pɯ-rɤʑi, ɯ-ftsa ci pɯ-rɤʑi,
hist-14-tApitaRi_S140.wav	tɕe pɯ-dɤn-nɯ ri, tɕe a-ʁi kɤ-ari tɕe tɕendɤre
hist-14-tApitaRi_S141.wav	nɯnɯra wuma ʑo pe-nɯ
hist-14-tApitaRi_S142.wav	tɕe ɯ-rʑaβ nɯ rɯndzɯnrcit rmi,
hist-14-tApitaRi_S143.wav	tɕe rɯndzɯnrcit rmi tɕe,
hist-14-tApitaRi_S144.wav	nɯre ku-rɤʑi-ndʑi (ku-rɤʑi-nɯ) ɲɯ-ŋu tɕe, ɯ-rʑaβ nɯ wuma rɯkɯŋu tɕe
hist-14-tApitaRi_S145.wav	li tshitsuku kɤ-nɤma ra wuma ʑo rkaŋ pe.
hist-14-tApitaRi_S146.wav	ma nɯnɯ nɯ kurɤʑindʑi ŋu tɕe
hist-14-tApitaRi_S147.wav	tɕe nɯni ɣɯ ndʑi-me ci, ndʑi-tɕɯ ci tu
hist-14-tApitaRi_S148.wav	tɕe nɯ ndʑi-me nɯ iɕqha kɯnɯβzaŋmtshu nɯ ŋu, 
hist-14-tApitaRi_S149.wav	oja, tɕe nɯnɯ a-ʁi ɣɯ nɯ-me ŋu ma
hist-14-tApitaRi_S150.wav	tɕe kɯri ku-rɤʑi-ndʑi ŋu tɕe nɯnɯ (revoir)
hist-14-tApitaRi_S151.wav	li wuma ʑo rkaŋ-ndʑi tɕe, nɤkinɯ
hist-14-tApitaRi_S152.wav	a-ʁi kɯ nɯ ma spe me ri, tuolaji kɯfse, mkhɯrlu nɯra tu-ɣɤβdi spe
hist-14-tApitaRi_S153.wav	ɯʑɤɣ nɯra tu-nɯ-ɣɤβdi tɕe, ɕɯ-sɤsqɤr mɤ-ra
hist-14-tApitaRi_S154.wav	tɕe nɯnɯ cɯpa ra tu-tɕɤt ŋu.
hist-14-tApitaRi_S155.wav	cɯpa kɤ-tɕɤt tɕe ɲɯ-ɴqa ma praʁ ɕ-pjɯ́-wɣ-phɯt ɲɯ-ra
hist-14-tApitaRi_S156.wav	praʁ ɕ-pjɯ́-wɣ-phɯt qhe, nɯnɯ pjɯ́-wɣ-phaʁ qhe
hist-14-tApitaRi_S157.wav	tɕe nɯ tɯ-mpɕar tɯ-mpɕar ɲɯ́-wɣ-sɤβzu ɲɯ-ra
hist-14-tApitaRi_S158.wav	tɕe nɯnɯ tu-n-nɤme tɕe, nɯ kɯ li pɕawtsɯ khro ɲɯ-fsoʁ ɕti.
hist-14-tApitaRi_S159.wav	rŋɯl tɯ-xpa tɕe stoŋtsu-kɯtʂɤɣ jarma ɲɯ-fsoʁ ɲɯ-cha
hist-14-tApitaRi_S160.wav	nɯ ɕaŋtaʁ mɯ́j-cha
hist-14-tApitaRi_S161.wav	tɯ-tɯ-xpa tɕe a-pɯ-pe tɕe, khrɯtsu ɯro jamar ɲɯ-fsoʁ ɲɯ-cha
hist-14-tApitaRi_S162.wav	tɕe nɯnɯra ɲɯ-nɤme
hist-14-tApitaRi_S163.wav	tɯji tu-nɤpɯpa-ndʑi, tɤ-rɤku lu-ji-ndʑi
hist-14-tApitaRi_S164.wav	tɕendɤre nɯŋa pjɯ-χsu-ndʑi, paʁ pjɯ-χsu-ndʑi nɯra ntsɯ ŋu.
hist-14-tApitaRi_S165.wav	tɕe nɯnɯ kha ri ɯʑo kɤ-ari ɯ-qhu tɕe,
hist-14-tApitaRi_S166.wav	nɯ-kha ɯ-mbe sna kɯ-me pɯ-ɕti qhe kɯmaʁ ta-znɤsci qhe,
hist-14-tApitaRi_S167.wav	kha kɯ-ɕɤɣ ta-sɯβzu
hist-14-tApitaRi_S168.wav	tɕe nɯ naŋrzoŋ ra na-sɯβzu, nɯra mtɕhɤtkho, ɯ-khɤtaʁ,
hist-14-tApitaRi_S169.wav	tɕe nɯ-sɤrŋgɯ, nɯ-khɤjmu, nɯ-kho kɤntɕhɯ nɯra na-sɯβzu.
hist-14-tApitaRi_S170.wav	tɕe wuma ʑo rkaŋ tɕe pe.
hist-14-tApitaRi_S171.wav	tɕe ɯ-me nɯnɯ andi xiaoshuigou 小水沟 kɯre tha-zmɤrʑaβ-nɯ tɕe, nɯre thɯ-ɣe
hist-14-tApitaRi_S172.wav	ɯ-tɕɯ nɯnɯ ʁmaʁmi jɤ-ari tɕe, jɤ-azɣɯt tɕe tɕendɤre 
hist-14-tApitaRi_S173.wav	nɤki qiche kɤ-ɣɤβdi pa-βzjoz
hist-14-tApitaRi_S174.wav	tɕe tham tɕe andi jinchuan ri, qiche ɯ-kɯ-ɣɤβdi ko-ta tɕe
hist-14-tApitaRi_S175.wav	nɯnɯ ɯ-shengyi ra wuma ɲɯ-pe
hist-14-tApitaRi_S176.wav	ma nɯ kɯfse ŋu; tɕe nɯ aʁi kɯnga ŋu.
hist-14-tApitaRi_S177.wav	tɕe nɯ ɯpa nɯ aʁi waŋtɕin rmi.
hist-14-tApitaRi_S178.wav	waŋtɕin rmi tɕe, nɯnɯ tɕe dɯxpa ma tɯrme wuma ʑo pe 
hist-14-tApitaRi_S179.wav	tɕeri ɯrʑaβ aʑo sɤz wxti, 
hist-14-tApitaRi_S180.wav	ɯʑo nɯ aʑo sɤznɤ kɯmŋupɤrme xtɕi, 
hist-14-tApitaRi_S181.wav	ɯrʑaβ nɯ ɯʑo sɤznɤ kɯrcɤpɤrme wxti,
hist-14-tApitaRi_S182.wav	matɕi nɯnɯ ɯrʑaβ nɯnɯ kɤ-nɤme pɯŋu ma
hist-14-tApitaRi_S183.wav	ɯrʑaβ nɯ ɣɯ ɯɬaʁ nɯ ndʑirɟit kɯme pɯŋu
hist-14-tApitaRi_S184.wav	tɕendɤre ɯrʑaβ nɯ kɯ-nɤme thɯ-ɣe tɕe, 
hist-14-tApitaRi_S185.wav	kɯ-nɤme tɕe nɯnɯ bao pɯkɤβzu kɯfse ɲɯ-ŋu tɕe, 
hist-14-tApitaRi_S186.wav	ɯ-ɬaʁ ɯ-kɯ-fstɯn thɯ-kɯ-ɣe pɯ-ŋu
hist-14-tApitaRi_S187.wav	tɕe ɯ-ɬaʁ ɯʑo cho ɯ-nmaʁ pɯ-tu-ndʑi
hist-14-tApitaRi_S188.wav	tɕe a-ʁi nɯreri nɯ-sɤmbi-nɯ tɕe
hist-14-tApitaRi_S189.wav	tɕe nɯ phama pɯ-βgoz kɤ-ti ci tu tɕe, nɯ toβzu
hist-14-tApitaRi_S190.wav	phama pɯ-βgoz nɯ tɕe, 
hist-14-tApitaRi_S191.wav	tɯʑo kɯ tɯ-χti ɲɯ́-wɣ-nɯ-ɕar kɯ-maʁ kɯ, 
hist-14-tApitaRi_S192.wav	tɯ-phama ra kɯ tɯ-χti ɲɯ-ɕar-nɯ
hist-14-tApitaRi_S193.wav	tɕe tɯ-sɯm pɯ-anɯri nɤ ju-kɯ-ɕe,
hist-14-tApitaRi_S194.wav	mɯ-pɯ-anɯri nɤ ju-kɯ-ɕe pɯ-ra
hist-14-tApitaRi_S195.wav	tɕe nɯ kɯfse pɯ-ŋu ri, a-ʁi lɤ-ari tɕe, 
hist-14-tApitaRi_S196.wav	tɕe a-mu a-wa ra ka-sɤŋo tɕe lɤ-ari tɕe, 
hist-14-tApitaRi_S197.wav	tɕe ɯ-rʑaβ nɯ kɯnɤ dɯxpa ma wuma ʑo pe
hist-14-tApitaRi_S198.wav	tɕe wuma ʑo rkaŋ cho ndɤ kɤ-rɤfsoʁ ra wuma ʑo cha
hist-14-tApitaRi_S199.wav	nɯ-ji nɯ-tɤrɤku qhe kha nɯ-fsapaʁ nɯ-nɯŋa nɯ-paʁ nɯra
hist-14-tApitaRi_S200.wav	wuma ʑo tu-sɤpe cha
hist-14-tApitaRi_S201.wav	tɕe nɯnɯ ŋu tɕe, ndʑi-tɕɯ ʁnɯz tu,
hist-14-tApitaRi_S202.wav	tɕe ndʑi-tɕɯ tɯrdoʁ nɯ kɯwxti nɯnɯ
hist-14-tApitaRi_S203.wav	alo tshuβdɯn ri ɯχti z-ɲɤnɯɕar qhe, nɯre kɯ-mɤtɕɯ lanɯri 
hist-14-tApitaRi_S204.wav	qhe ɯ-tɕɯ kɯ-xtɕi nɯ ma tɕe ndʑi-rkɯ kɯ-rɤʑi me ma
hist-14-tApitaRi_S205.wav	ndʑi-tɕɯ kɯ-xtɕi nɯ kɯnɤ sqaprɤ-pɤrme ma mɯ-pɯ-zɣɯt ri, 
hist-14-tApitaRi_S206.wav	chuzhong pasthɯt qhe tɕendɤre
hist-14-tApitaRi_S207.wav	nɯ ma mɯpɯrɤβzjoz qhe ndʑi-rkɯ ku-rɤʑi ʑɤni mɯ́jchandʑi
hist-14-tApitaRi_S208.wav	tɕe nɯ tuolaji kɤ-lɤt ra ka-βzjoz, ɕoŋβzu ra ka-βzjoz
hist-14-tApitaRi_S209.wav	tɕe nɯ-kha ri nɯra ku-rɤʑi-nɯ ŋu
hist-14-tApitaRi_S210.wav	tɕe aʁi nɯ waŋtɕin ɣɯ ɯrʑaβ nɯ zgrɤlmɤrcit rmi
hist-14-tApitaRi_S211.wav	ɯtɕɯ kɯwxti nɯ skɤlβzaŋ thar rmi,
hist-14-tApitaRi_S212.wav	ɯtɕɯ kɯxtɕi nɯ mgɯnbu sɤnɤm rmi,
hist-14-tApitaRi_S213.wav	tɕe nɯ ra kɯfse ŋu-nɯ
hist-14-tApitaRi_S214.wav	tɕe nɯnɯra iʑo ikha
hist-14-tApitaRi_S215.wav	aʑo ɣɯ a-laojia lɤcu nɯre ku-rɤʑi-nɯ ŋu
hist-14-tApitaRi_S216.wav	tɕe nɯnɯ aʁi waŋtɕin ŋu.
hist-14-tApitaRi_S217.wav	tɕe nɯ ɯpa ri aʁi atɕhoʁ kɤti ci tu,
hist-14-tApitaRi_S218.wav	tɕe atɕhoʁ nɯnɯ
hist-14-tApitaRi_S219.wav	nɤkinɯ waŋtɕin sɤznɤ ʁnɯ-pɤrme ma mɤ-xtɕi
hist-14-tApitaRi_S220.wav	ɕe iʑo kɤndʑɯʁi ra ʁnɯpɤrme nɤ ʁnɯpɤrme ntsɯ ma mɤ-achɤt-i
hist-14-tApitaRi_S221.wav	tɕe nɯnɯ atɕhoʁ nɯ li 
hist-14-tApitaRi_S222.wav	li nɤkinɯ, atɕhoʁ nɯnɯ kɯ-mɤtɕɯ tɕi jari me,
hist-14-tApitaRi_S223.wav	arʑaβ ɯʑo (kɯ) nanɯɕar ŋu tɕe,
hist-14-tApitaRi_S224.wav	tɕendɤre, kha ɯʑoz tɯrma kanɯndondʑi
hist-14-tApitaRi_S225.wav	tɕe nɤthi ri kha ci taβzunɯ ri
hist-14-tApitaRi_S226.wav	ɕɤxɕo tɕe nɯ mɯ́jpe ɲɯtinɯ tɕe,
hist-14-tApitaRi_S227.wav	tɕɤthi ri thascɤtnɯ tɕe,
hist-14-tApitaRi_S228.wav	kha kɯwxtɯwxti ʑo tanɯβzunɯ,
hist-14-tApitaRi_S229.wav	tɕe nɯnɯ li wuma ʑo rkaŋ ma
hist-14-tApitaRi_S230.wav	ɯ-shouyi nɯ sthɯci me ri, ɯʑo rɯkɯŋu qhe
hist-14-tApitaRi_S231.wav	ɯ-laχɕi ra me ri, rɯkɯŋu qhe
hist-14-tApitaRi_S232.wav	tɕendɤre rdɤstaʁ na-fsoʁ, ɕoŋtɕa na-fsoʁ qhe
hist-14-tApitaRi_S233.wav	tɕe kha ta-nɯ-sɯβzu qhe, kha kɯ-wxtɯ-wxti kɯ-ʑɯ-ʑru ʑo ta-nɯ-sɯβzu
hist-14-tApitaRi_S234.wav	tɕe ɯ-rʑaβ nɯ ɬamu rmi, 
hist-14-tApitaRi_S235.wav	ɯʑo nɯ atɕhoʁ rmi, 
hist-14-tApitaRi_S236.wav	tɕendɤre nɤkinɯ, ndʑi-tɕɯ ci, ndʑi-me ci pɯtu
hist-14-tApitaRi_S237.wav	tɕeri ndʑi-tɕɯ nɯ, cha ntsɯ ku-tshi pɯ-ŋu tɕe 
